date,rf,inflow,etp
2008-02-03,0.00 ,3.02 ,0.68 
2008-02-04,0.00 ,2.38 ,0.76 
2008-02-05,0.00 ,3.35 ,0.70 
2008-02-06,0.00 ,1.19 ,0.73 
2008-02-07,0.00 ,2.17 ,0.68 
2008-02-08,0.00 ,3.27 ,0.64 
2008-02-09,0.00 ,1.40 ,0.67 
2008-02-10,0.00 ,1.48 ,0.67 
2008-02-11,0.00 ,1.42 ,0.86 
2008-02-12,0.00 ,1.33 ,1.10 
2008-02-13,0.00 ,1.32 ,0.81 
2008-02-14,0.00 ,1.19 ,0.94 
2008-02-15,0.00 ,1.05 ,1.01 
2008-02-16,0.00 ,1.16 ,0.98 
2008-02-17,0.00 ,1.65 ,0.83 
2008-02-18,0.00 ,1.14 ,0.84 
2008-02-19,0.00 ,2.04 ,1.05 
2008-02-20,0.00 ,1.19 ,1.29 
2008-02-21,0.00 ,1.21 ,1.11 
2008-02-22,3.70 ,1.45 ,1.27 
2008-02-23,0.00 ,5.09 ,1.30 
2008-02-24,0.00 ,1.91 ,1.03 
2008-02-25,1.60 ,3.17 ,0.70 
2008-02-26,1.90 ,1.28 ,1.08 
2008-02-27,0.00 ,1.75 ,1.20 
2008-02-28,0.00 ,3.16 ,1.22 
2008-02-29,0.10 ,2.51 ,1.26 
2008-03-01,0.00 ,1.63 ,1.45 
2008-03-02,0.00 ,3.45 ,0.71 
2008-03-03,4.80 ,8.49 ,0.88 
2008-03-04,3.20 ,3.27 ,1.02 
2008-03-05,0.00 ,2.23 ,1.29 
2008-03-06,1.50 ,2.47 ,0.82 
2008-03-07,0.00 ,4.14 ,1.41 
2008-03-08,0.00 ,5.03 ,1.52 
2008-03-09,0.00 ,2.82 ,1.71 
2008-03-10,0.00 ,4.59 ,1.52 
2008-03-11,0.00 ,8.71 ,1.42 
2008-03-12,0.10 ,13.08 ,1.63 
2008-03-13,4.70 ,13.82 ,1.06 
2008-03-14,2.10 ,24.21 ,1.96 
2008-03-15,0.00 ,27.11 ,2.05 
2008-03-16,0.00 ,18.32 ,2.25 
2008-03-17,0.00 ,23.17 ,1.86 
2008-03-18,0.00 ,14.69 ,2.04 
2008-03-19,0.30 ,14.90 ,2.11 
2008-03-20,0.00 ,13.76 ,2.57 
2008-03-21,0.00 ,8.54 ,2.21 
2008-03-22,1.10 ,22.94 ,1.95 
2008-03-23,32.00 ,48.95 ,1.04 
2008-03-24,3.20 ,146.27 ,1.85 
2008-03-25,0.30 ,92.94 ,1.25 
2008-03-26,0.30 ,71.76 ,2.04 
2008-03-27,3.10 ,50.96 ,1.70 
2008-03-28,0.10 ,38.87 ,1.70 
2008-03-29,3.80 ,37.78 ,1.08 
2008-03-30,1.70 ,33.77 ,1.42 
2008-03-31,4.00 ,30.97 ,1.78 
2008-04-01,0.10 ,30.20 ,2.13 
2008-04-02,3.10 ,46.61 ,1.35 
2008-04-03,0.00 ,33.40 ,2.79 
2008-04-04,0.00 ,35.60 ,2.82 
2008-04-05,0.00 ,32.60 ,2.72 
2008-04-06,0.00 ,34.35 ,2.71 
2008-04-07,0.00 ,30.66 ,2.72 
2008-04-08,0.00 ,43.05 ,3.35 
2008-04-09,4.40 ,32.18 ,1.88 
2008-04-10,2.10 ,42.00 ,3.20 
2008-04-11,0.00 ,46.32 ,1.99 
2008-04-12,0.00 ,44.48 ,2.27 
2008-04-13,6.30 ,40.36 ,1.48 
2008-04-14,0.00 ,41.63 ,2.66 
2008-04-15,0.00 ,31.20 ,3.19 
2008-04-16,0.00 ,37.51 ,3.68 
2008-04-17,0.10 ,32.89 ,3.80 
2008-04-18,0.00 ,27.26 ,3.83 
2008-04-19,0.00 ,27.44 ,3.82 
2008-04-20,0.00 ,24.17 ,3.87 
2008-04-21,0.00 ,20.94 ,2.32 
2008-04-22,0.30 ,21.13 ,1.95 
2008-04-23,2.90 ,10.95 ,2.44 
2008-04-24,0.00 ,13.27 ,3.36 
2008-04-25,0.30 ,11.59 ,2.15 
2008-04-26,10.10 ,13.27 ,1.91 
2008-04-27,0.80 ,18.37 ,1.94 
2008-04-28,0.00 ,3.74 ,2.80 
2008-04-29,0.00 ,11.68 ,3.63 
2008-04-30,0.00 ,6.90 ,3.42 
2008-05-01,0.00 ,7.35 ,3.61 
2008-05-02,0.00 ,4.51 ,4.00 
2008-05-03,0.00 ,6.24 ,4.09 
2008-05-04,0.00 ,6.31 ,1.93 
2008-05-05,1.70 ,2.21 ,4.74 
2008-05-06,0.00 ,3.28 ,4.20 
2008-05-07,2.50 ,2.07 ,1.90 
2008-05-08,0.10 ,5.77 ,3.08 
2008-05-09,0.00 ,2.52 ,3.30 
2008-05-10,0.00 ,1.93 ,3.72 
2008-05-11,0.00 ,1.96 ,3.91 
2008-05-12,0.00 ,1.47 ,3.38 
2008-05-13,6.60 ,2.67 ,2.32 
2008-05-14,0.00 ,1.88 ,3.12 
2008-05-15,0.00 ,4.08 ,3.87 
2008-05-16,0.00 ,6.53 ,3.99 
2008-05-17,0.00 ,11.02 ,3.92 
2008-05-18,46.30 ,18.06 ,1.69 
2008-05-19,7.30 ,81.24 ,3.29 
2008-05-20,0.10 ,77.98 ,3.39 
2008-05-21,2.10 ,50.02 ,2.59 
2008-05-22,0.00 ,36.05 ,3.64 
2008-05-23,0.00 ,29.07 ,2.19 
2008-05-24,0.00 ,16.68 ,3.80 
2008-05-25,0.00 ,26.47 ,4.19 
2008-05-26,0.00 ,10.84 ,3.31 
2008-05-27,0.00 ,8.43 ,3.50 
2008-05-28,23.70 ,31.54 ,2.02 
2008-05-29,0.00 ,33.53 ,4.53 
2008-05-30,6.60 ,29.16 ,2.23 
2008-05-31,0.20 ,21.21 ,4.46 
2008-06-01,0.00 ,32.38 ,4.65 
2008-06-02,3.00 ,12.88 ,3.22 
2008-06-03,1.70 ,15.56 ,4.03 
2008-06-04,3.70 ,15.55 ,2.54 
2008-06-05,12.50 ,21.39 ,1.80 
2008-06-06,0.10 ,41.09 ,2.22 
2008-06-07,0.00 ,29.78 ,3.53 
2008-06-08,0.30 ,30.05 ,2.74 
2008-06-09,0.00 ,16.20 ,3.81 
2008-06-10,0.00 ,10.31 ,4.48 
2008-06-11,0.00 ,20.51 ,5.53 
2008-06-12,1.90 ,23.46 ,4.01 
2008-06-13,0.00 ,12.84 ,4.22 
2008-06-14,0.00 ,13.52 ,5.08 
2008-06-15,0.00 ,10.07 ,5.18 
2008-06-16,0.00 ,10.24 ,5.01 
2008-06-17,0.00 ,8.31 ,2.97 
2008-06-18,41.10 ,61.30 ,2.06 
2008-06-19,0.00 ,90.70 ,2.94 
2008-06-20,0.00 ,53.85 ,4.25 
2008-06-21,0.20 ,44.03 ,3.05 
2008-06-22,6.20 ,23.56 ,3.31 
2008-06-23,0.00 ,30.39 ,4.65 
2008-06-24,0.00 ,39.16 ,4.42 
2008-06-25,0.00 ,28.23 ,4.28 
2008-06-26,0.00 ,21.75 ,5.12 
2008-06-27,1.40 ,22.53 ,4.64 
2008-06-28,2.30 ,22.21 ,2.32 
2008-06-29,20.40 ,39.23 ,2.94 
2008-06-30,0.00 ,58.37 ,4.57 
2008-07-01,0.00 ,43.05 ,3.59 
2008-07-02,6.60 ,32.37 ,2.19 
2008-07-03,13.70 ,66.69 ,2.88 
2008-07-04,0.00 ,69.90 ,2.97 
2008-07-05,0.00 ,56.65 ,2.70 
2008-07-06,0.00 ,39.56 ,3.27 
2008-07-07,0.00 ,29.06 ,4.81 
2008-07-08,0.00 ,32.21 ,3.92 
2008-07-09,0.00 ,18.64 ,4.81 
2008-07-10,0.00 ,22.32 ,3.87 
2008-07-11,0.00 ,15.25 ,4.80 
2008-07-12,6.10 ,25.55 ,2.30 
2008-07-13,30.60 ,95.14 ,4.04 
2008-07-14,0.90 ,78.11 ,4.45 
2008-07-15,1.80 ,39.82 ,3.08 
2008-07-16,9.10 ,43.24 ,2.59 
2008-07-17,0.20 ,39.91 ,4.73 
2008-07-18,0.00 ,39.75 ,2.60 
2008-07-19,25.00 ,43.50 ,2.19 
2008-07-20,56.40 ,502.56 ,2.86 
2008-07-21,2.50 ,432.42 ,2.54 
2008-07-22,0.30 ,223.60 ,3.79 
2008-07-23,0.10 ,144.71 ,2.19 
2008-07-24,178.90 ,2126.18 ,2.00 
2008-07-25,22.90 ,2307.61 ,2.32 
2008-07-26,39.70 ,964.49 ,2.03 
2008-07-27,3.90 ,772.31 ,2.52 
2008-07-28,0.00 ,356.53 ,3.73 
2008-07-29,0.00 ,216.38 ,4.54 
2008-07-30,11.90 ,180.78 ,2.89 
2008-07-31,0.00 ,135.89 ,2.21 
2008-08-01,0.00 ,95.17 ,3.00 
2008-08-02,34.70 ,128.99 ,2.43 
2008-08-03,49.70 ,1416.95 ,4.41 
2008-08-04,0.10 ,476.42 ,4.42 
2008-08-05,0.00 ,241.84 ,4.11 
2008-08-06,0.00 ,158.04 ,4.48 
2008-08-07,0.00 ,111.95 ,5.20 
2008-08-08,0.00 ,83.30 ,5.39 
2008-08-09,4.80 ,77.80 ,5.12 
2008-08-10,0.60 ,66.05 ,4.93 
2008-08-11,0.00 ,48.89 ,4.08 
2008-08-12,42.20 ,154.68 ,2.03 
2008-08-13,5.30 ,137.60 ,3.31 
2008-08-14,21.00 ,105.08 ,3.88 
2008-08-15,0.90 ,159.90 ,2.28 
2008-08-16,11.10 ,132.68 ,2.52 
2008-08-17,0.10 ,110.21 ,3.51 
2008-08-18,44.10 ,316.76 ,2.02 
2008-08-19,0.50 ,361.18 ,4.24 
2008-08-20,0.10 ,195.61 ,2.73 
2008-08-21,0.10 ,138.23 ,4.22 
2008-08-22,64.40 ,269.34 ,1.63 
2008-08-23,3.50 ,803.71 ,2.10 
2008-08-24,0.00 ,359.81 ,3.88 
2008-08-25,0.00 ,220.91 ,3.73 
2008-08-26,0.00 ,145.07 ,3.84 
2008-08-27,1.00 ,111.23 ,3.43 
2008-08-28,0.00 ,93.83 ,4.18 
2008-08-29,0.00 ,75.44 ,4.11 
2008-08-30,0.00 ,63.52 ,4.22 
2008-08-31,0.00 ,50.59 ,3.85 
2008-09-01,39.60 ,79.43 ,1.66 
2008-09-02,19.70 ,343.94 ,1.84 
2008-09-03,0.00 ,221.93 ,2.56 
2008-09-04,0.00 ,139.34 ,2.54 
2008-09-05,0.00 ,98.47 ,1.72 
2008-09-06,0.10 ,86.38 ,3.11 
2008-09-07,0.00 ,62.40 ,3.13 
2008-09-08,0.00 ,62.40 ,3.07 
2008-09-09,0.00 ,44.54 ,3.40 
2008-09-10,0.00 ,44.19 ,2.99 
2008-09-11,0.00 ,38.65 ,1.65 
2008-09-12,0.00 ,38.20 ,2.99 
2008-09-13,0.00 ,32.40 ,3.01 
2008-09-14,0.00 ,22.00 ,3.29 
2008-09-15,0.00 ,28.17 ,3.16 
2008-09-16,0.00 ,32.57 ,2.71 
2008-09-17,0.00 ,20.17 ,2.79 
2008-09-18,0.00 ,20.21 ,3.01 
2008-09-19,0.00 ,20.58 ,2.68 
2008-09-20,3.70 ,24.21 ,1.82 
2008-09-21,0.10 ,18.04 ,3.23 
2008-09-22,0.70 ,19.65 ,1.52 
2008-09-23,0.50 ,18.44 ,1.70 
2008-09-24,0.00 ,18.43 ,1.47 
2008-09-25,6.60 ,24.57 ,1.38 
2008-09-26,0.00 ,24.23 ,2.59 
2008-09-27,0.00 ,12.56 ,1.99 
2008-09-28,0.00 ,23.86 ,1.56 
2008-09-29,0.00 ,17.16 ,2.35 
2008-09-30,0.00 ,20.86 ,1.73 
2008-10-01,0.00 ,8.76 ,2.41 
2008-10-02,0.00 ,8.74 ,1.94 
2008-10-03,0.00 ,14.85 ,1.77 
2008-10-04,0.00 ,14.94 ,2.01 
2008-10-05,0.00 ,9.26 ,2.16 
2008-10-06,0.20 ,9.16 ,1.79 
2008-10-07,2.10 ,9.23 ,1.33 
2008-10-08,0.10 ,21.25 ,1.87 
2008-10-09,0.00 ,5.82 ,1.88 
2008-10-10,0.00 ,11.74 ,1.53 
2008-10-11,0.00 ,12.03 ,1.75 
2008-10-12,0.00 ,12.18 ,1.60 
2008-10-13,0.00 ,8.51 ,1.53 
2008-10-14,0.00 ,7.50 ,1.51 
2008-10-15,0.00 ,6.35 ,1.40 
2008-10-16,0.00 ,6.23 ,1.32 
2008-10-17,0.00 ,12.13 ,1.39 
2008-10-18,0.00 ,6.48 ,1.56 
2008-10-19,0.00 ,6.84 ,1.11 
2008-10-20,0.00 ,1.18 ,1.54 
2008-10-21,0.00 ,1.24 ,1.29 
2008-10-22,6.30 ,13.00 ,1.02 
2008-10-23,4.70 ,14.04 ,1.00 
2008-10-24,0.20 ,8.72 ,2.19 
2008-10-25,7.80 ,14.33 ,1.02 
2008-10-26,0.30 ,3.54 ,1.64 
2008-10-27,0.00 ,2.40 ,1.24 
2008-10-28,0.00 ,3.67 ,1.19 
2008-10-29,0.00 ,3.44 ,1.18 
2008-10-30,0.00 ,3.78 ,1.13 
2008-10-31,5.30 ,15.31 ,0.76 
2008-11-01,0.00 ,4.96 ,1.20 
2008-11-02,0.00 ,5.22 ,1.61 
2008-11-03,0.00 ,3.30 ,1.31 
2008-11-04,0.00 ,5.66 ,0.92 
2008-11-05,0.00 ,5.41 ,0.85 
2008-11-06,0.00 ,5.60 ,0.87 
2008-11-07,0.00 ,5.61 ,0.70 
2008-11-08,0.10 ,5.49 ,1.29 
2008-11-09,2.00 ,5.73 ,0.78 
2008-11-10,0.10 ,5.56 ,0.95 
2008-11-11,0.00 ,4.61 ,0.81 
2008-11-12,0.00 ,6.05 ,0.72 
2008-11-13,0.00 ,6.11 ,0.71 
2008-11-14,0.00 ,3.79 ,0.68 
2008-11-15,2.20 ,12.61 ,0.59 
2008-11-16,0.10 ,1.05 ,0.81 
2008-11-17,0.10 ,4.26 ,0.86 
2008-11-18,0.00 ,3.61 ,1.18 
2008-11-19,0.00 ,5.01 ,0.75 
2008-11-20,0.10 ,5.42 ,0.46 
2008-11-21,0.10 ,6.40 ,0.70 
2008-11-22,0.00 ,1.18 ,0.51 
2008-11-23,0.00 ,4.11 ,0.50 
2008-11-24,0.00 ,1.13 ,0.54 
2008-11-25,0.00 ,6.80 ,0.52 
2008-11-26,0.00 ,1.52 ,0.53 
2008-11-27,3.50 ,6.81 ,0.48 
2008-11-28,8.10 ,2.24 ,0.58 
2008-11-29,2.70 ,12.29 ,0.90 
2008-11-30,0.00 ,7.07 ,0.44 
2008-12-01,0.00 ,1.63 ,0.51 
2008-12-02,0.00 ,7.21 ,0.66 
2008-12-03,0.00 ,1.52 ,0.47 
2008-12-04,3.60 ,5.57 ,0.57 
2008-12-05,0.00 ,3.30 ,1.15 
2008-12-06,0.00 ,1.76 ,0.58 
2008-12-07,0.10 ,5.06 ,0.30 
2008-12-08,3.50 ,7.63 ,0.37 
2008-12-09,1.10 ,2.55 ,0.41 
2008-12-10,0.00 ,8.10 ,0.42 
2008-12-11,7.40 ,13.43 ,0.82 
2008-12-12,0.00 ,8.78 ,0.47 
2008-12-13,0.00 ,6.72 ,0.43 
2008-12-14,0.00 ,7.75 ,0.41 
2008-12-15,0.00 ,8.30 ,0.35 
2008-12-16,0.00 ,3.34 ,0.39 
2008-12-17,2.30 ,3.56 ,0.42 
2008-12-18,0.00 ,3.40 ,0.41 
2008-12-19,0.00 ,3.65 ,0.36 
2008-12-20,6.50 ,9.01 ,0.39 
2008-12-21,5.00 ,7.05 ,0.40 
2008-12-22,4.30 ,8.67 ,0.64 
2008-12-23,0.10 ,3.65 ,0.34 
2008-12-24,0.20 ,5.52 ,0.39 
2008-12-25,0.00 ,3.59 ,1.02 
2008-12-26,0.00 ,4.16 ,0.34 
2008-12-27,0.00 ,4.52 ,0.30 
2008-12-28,0.00 ,2.11 ,0.34 
2008-12-29,0.00 ,4.09 ,0.49 
2008-12-30,0.00 ,2.21 ,0.83 
2008-12-31,0.00 ,1.08 ,0.37 
2009-01-01,0.00 ,1.90 ,0.30 
2009-01-02,0.00 ,1.55 ,0.30 
2009-01-03,0.00 ,3.90 ,0.31 
2009-01-04,0.00 ,1.15 ,0.34 
2009-01-05,0.00 ,1.06 ,0.39 
2009-01-06,0.00 ,1.22 ,0.34 
2009-01-07,0.00 ,1.30 ,0.35 
2009-01-08,0.00 ,1.23 ,0.35 
2009-01-09,0.00 ,1.09 ,0.39 
2009-01-10,0.00 ,1.16 ,0.48 
2009-01-11,0.00 ,2.22 ,0.62 
2009-01-12,0.00 ,1.29 ,0.48 
2009-01-13,0.00 ,1.17 ,0.38 
2009-01-14,0.00 ,1.51 ,0.43 
2009-01-15,0.00 ,1.21 ,0.35 
2009-01-16,0.00 ,1.19 ,0.36 
2009-01-17,0.00 ,1.05 ,0.37 
2009-01-18,0.00 ,0.89 ,0.38 
2009-01-19,0.10 ,2.69 ,0.66 
2009-01-20,0.00 ,0.96 ,0.52 
2009-01-21,0.00 ,0.88 ,0.50 
2009-01-22,0.00 ,0.85 ,0.75 
2009-01-23,0.00 ,0.88 ,0.97 
2009-01-24,0.00 ,2.00 ,0.60 
2009-01-25,0.00 ,7.36 ,0.60 
2009-01-26,0.30 ,2.27 ,0.83 
2009-01-27,0.00 ,5.57 ,0.52 
2009-01-28,0.00 ,3.02 ,0.54 
2009-01-29,0.00 ,5.87 ,0.52 
2009-01-30,0.80 ,1.75 ,0.86 
2009-01-31,1.50 ,1.63 ,0.98 
2009-02-01,0.00 ,2.03 ,0.72 
2009-02-02,0.00 ,5.86 ,0.60 
2009-02-03,0.00 ,2.24 ,0.93 
2009-02-04,0.00 ,2.12 ,0.90 
2009-02-05,0.00 ,2.34 ,0.68 
2009-02-06,0.00 ,2.63 ,0.62 
2009-02-07,0.00 ,2.73 ,0.52 
2009-02-08,0.00 ,11.99 ,0.74 
2009-02-09,0.00 ,2.45 ,1.05 
2009-02-10,0.00 ,2.71 ,0.72 
2009-02-11,0.00 ,3.04 ,0.73 
2009-02-12,0.80 ,2.73 ,0.69 
2009-02-13,27.00 ,35.45 ,0.73 
2009-02-14,0.00 ,104.76 ,0.79 
2009-02-15,0.20 ,49.86 ,1.16 
2009-02-16,0.00 ,21.62 ,1.21 
2009-02-17,0.00 ,7.47 ,0.92 
2009-02-18,0.00 ,17.12 ,0.93 
2009-02-19,0.00 ,12.20 ,0.76 
2009-02-20,0.10 ,2.93 ,1.37 
2009-02-21,0.00 ,16.82 ,0.96 
2009-02-22,0.00 ,3.19 ,0.69 
2009-02-23,0.10 ,5.08 ,1.17 
2009-02-24,0.20 ,7.56 ,0.84 
2009-02-25,0.10 ,3.15 ,1.35 
2009-02-26,0.00 ,12.56 ,1.15 
2009-02-27,0.00 ,4.00 ,1.36 
2009-02-28,0.00 ,3.19 ,1.41 
2009-03-01,0.00 ,3.43 ,1.58 
2009-03-02,1.20 ,10.82 ,1.24 
2009-03-03,0.30 ,4.44 ,0.90 
2009-03-04,0.00 ,8.09 ,1.24 
2009-03-05,2.80 ,3.52 ,0.79 
2009-03-06,0.40 ,3.98 ,1.82 
2009-03-07,0.00 ,8.77 ,1.51 
2009-03-08,0.00 ,3.63 ,1.44 
2009-03-09,0.00 ,3.95 ,1.68 
2009-03-10,0.00 ,4.05 ,1.70 
2009-03-11,0.00 ,4.24 ,1.59 
2009-03-12,0.20 ,4.08 ,1.46 
2009-03-13,20.00 ,13.26 ,1.14 
2009-03-14,0.00 ,8.36 ,2.16 
2009-03-15,0.00 ,18.36 ,1.62 
2009-03-16,0.00 ,8.70 ,1.76 
2009-03-17,0.00 ,4.72 ,2.20 
2009-03-18,0.00 ,13.42 ,1.99 
2009-03-19,5.20 ,35.35 ,1.62 
2009-03-20,0.00 ,35.56 ,2.48 
2009-03-21,0.30 ,21.26 ,2.38 
2009-03-22,13.50 ,43.77 ,1.68 
2009-03-23,0.20 ,66.27 ,2.17 
2009-03-24,0.20 ,44.46 ,1.60 
2009-03-25,0.00 ,40.01 ,1.96 
2009-03-26,10.40 ,35.43 ,1.21 
2009-03-27,0.00 ,26.66 ,2.00 
2009-03-28,0.00 ,22.07 ,2.07 
2009-03-29,0.00 ,17.08 ,2.21 
2009-03-30,0.90 ,22.61 ,1.70 
2009-03-31,9.40 ,26.97 ,1.72 
2009-04-01,2.00 ,19.36 ,1.81 
2009-04-02,0.00 ,19.23 ,2.56 
2009-04-03,0.00 ,19.74 ,2.38 
2009-04-04,0.00 ,26.63 ,2.23 
2009-04-05,0.00 ,28.16 ,2.50 
2009-04-06,0.00 ,28.29 ,3.03 
2009-04-07,0.00 ,27.84 ,2.99 
2009-04-08,0.00 ,23.84 ,3.17 
2009-04-09,0.00 ,19.31 ,3.39 
2009-04-10,0.00 ,28.03 ,3.50 
2009-04-11,0.00 ,27.94 ,3.37 
2009-04-12,0.00 ,13.89 ,2.89 
2009-04-13,0.00 ,19.65 ,2.12 
2009-04-14,0.30 ,19.87 ,3.39 
2009-04-15,8.00 ,19.91 ,1.52 
2009-04-16,0.10 ,20.20 ,2.83 
2009-04-17,0.00 ,24.83 ,3.41 
2009-04-18,0.00 ,20.48 ,3.53 
2009-04-19,0.00 ,8.55 ,3.48 
2009-04-20,34.20 ,41.74 ,1.65 
2009-04-21,5.20 ,115.39 ,1.82 
2009-04-22,0.00 ,120.03 ,2.41 
2009-04-23,0.00 ,85.10 ,2.99 
2009-04-24,8.90 ,63.38 ,1.82 
2009-04-25,8.90 ,67.83 ,1.53 
2009-04-26,0.20 ,76.66 ,1.88 
2009-04-27,0.70 ,69.59 ,2.25 
2009-04-28,0.90 ,65.45 ,2.54 
2009-04-29,0.00 ,51.49 ,3.44 
2009-04-30,0.00 ,44.57 ,3.19 
2009-05-01,0.00 ,32.23 ,3.71 
2009-05-02,1.70 ,38.72 ,1.98 
2009-05-03,0.00 ,25.37 ,3.59 
2009-05-04,0.00 ,29.85 ,3.91 
2009-05-05,0.00 ,21.60 ,3.64 
2009-05-06,0.00 ,19.55 ,4.56 
2009-05-07,0.00 ,17.23 ,4.61 
2009-05-08,0.00 ,12.68 ,4.24 
2009-05-09,0.00 ,8.51 ,4.06 
2009-05-10,0.00 ,8.30 ,3.31 
2009-05-11,19.90 ,34.93 ,1.79 
2009-05-12,7.30 ,30.71 ,2.71 
2009-05-13,0.00 ,35.02 ,4.38 
2009-05-14,0.00 ,21.75 ,3.92 
2009-05-15,2.40 ,17.53 ,2.10 
2009-05-16,19.60 ,30.40 ,1.70 
2009-05-17,11.10 ,49.05 ,2.29 
2009-05-18,0.00 ,98.91 ,4.47 
2009-05-19,0.00 ,69.43 ,4.34 
2009-05-20,0.00 ,51.89 ,3.14 
2009-05-21,24.90 ,75.58 ,1.87 
2009-05-22,0.40 ,94.56 ,3.23 
2009-05-23,0.70 ,77.52 ,2.00 
2009-05-24,0.00 ,64.96 ,4.10 
2009-05-25,0.00 ,47.70 ,4.81 
2009-05-26,0.00 ,39.18 ,4.77 
2009-05-27,0.00 ,30.44 ,5.16 
2009-05-28,0.30 ,26.33 ,4.98 
2009-05-29,0.00 ,22.08 ,4.91 
2009-05-30,2.40 ,26.25 ,3.84 
2009-05-31,0.20 ,10.44 ,4.25 
2009-06-01,0.00 ,18.89 ,4.93 
2009-06-02,66.20 ,31.56 ,3.60 
2009-06-03,63.20 ,633.08 ,2.94 
2009-06-04,0.00 ,306.90 ,4.19 
2009-06-05,0.10 ,149.44 ,4.97 
2009-06-06,0.00 ,91.88 ,4.45 
2009-06-07,0.20 ,65.51 ,2.31 
2009-06-08,0.10 ,56.63 ,3.05 
2009-06-09,11.60 ,56.57 ,2.06 
2009-06-10,15.50 ,83.19 ,2.75 
2009-06-11,2.50 ,70.02 ,5.24 
2009-06-12,4.10 ,65.15 ,4.90 
2009-06-13,10.20 ,60.73 ,4.06 
2009-06-14,2.20 ,69.81 ,2.90 
2009-06-15,5.90 ,60.86 ,3.00 
2009-06-16,5.70 ,65.48 ,2.83 
2009-06-17,2.00 ,75.53 ,2.06 
2009-06-18,0.10 ,58.15 ,4.12 
2009-06-19,0.00 ,44.64 ,2.87 
2009-06-20,16.10 ,58.08 ,2.22 
2009-06-21,0.20 ,71.15 ,4.17 
2009-06-22,0.70 ,53.76 ,4.21 
2009-06-23,0.00 ,34.50 ,5.32 
2009-06-24,0.00 ,41.02 ,5.42 
2009-06-25,0.00 ,27.76 ,4.02 
2009-06-26,0.00 ,23.50 ,4.08 
2009-06-27,0.00 ,23.71 ,4.98 
2009-06-28,1.10 ,15.38 ,3.51 
2009-06-29,2.00 ,19.87 ,4.12 
2009-06-30,0.40 ,24.24 ,2.45 
2009-07-01,13.90 ,28.83 ,4.87 
2009-07-02,6.70 ,37.22 ,3.03 
2009-07-03,4.20 ,32.99 ,3.02 
2009-07-04,5.20 ,33.51 ,3.40 
2009-07-05,0.30 ,33.32 ,4.30 
2009-07-06,0.00 ,29.40 ,3.56 
2009-07-07,1.30 ,25.21 ,3.15 
2009-07-08,0.00 ,21.22 ,3.18 
2009-07-09,160.00 ,1468.34 ,1.99 
2009-07-10,0.10 ,1099.16 ,3.98 
2009-07-11,1.20 ,319.18 ,3.35 
2009-07-12,135.90 ,1984.59 ,2.00 
2009-07-13,1.40 ,1369.70 ,2.46 
2009-07-14,149.50 ,2250.41 ,2.17 
2009-07-15,0.20 ,2308.13 ,4.47 
2009-07-16,0.00 ,525.90 ,4.82 
2009-07-17,9.10 ,270.40 ,2.28 
2009-07-18,39.60 ,386.42 ,2.55 
2009-07-19,0.90 ,626.95 ,3.32 
2009-07-20,0.10 ,323.21 ,2.81 
2009-07-21,0.00 ,207.67 ,4.56 
2009-07-22,0.00 ,148.27 ,4.58 
2009-07-23,3.80 ,103.31 ,3.17 
2009-07-24,2.50 ,91.74 ,4.52 
2009-07-25,20.90 ,163.34 ,2.74 
2009-07-26,0.30 ,123.21 ,4.37 
2009-07-27,0.00 ,88.59 ,4.32 
2009-07-28,0.00 ,69.93 ,3.63 
2009-07-29,0.20 ,59.62 ,4.91 
2009-07-30,0.00 ,47.71 ,5.23 
2009-07-31,0.00 ,47.89 ,4.31 
2009-08-01,6.90 ,31.49 ,3.06 
2009-08-02,0.10 ,45.19 ,4.55 
2009-08-03,0.00 ,34.97 ,2.69 
2009-08-04,0.00 ,25.00 ,4.95 
2009-08-05,0.00 ,27.21 ,5.24 
2009-08-06,0.00 ,15.80 ,3.43 
2009-08-07,4.30 ,14.84 ,2.32 
2009-08-08,0.40 ,29.67 ,2.63 
2009-08-09,0.00 ,23.24 ,5.08 
2009-08-10,0.00 ,15.09 ,4.64 
2009-08-11,46.30 ,59.66 ,2.04 
2009-08-12,149.60 ,2477.39 ,2.29 
2009-08-13,0.10 ,862.56 ,4.29 
2009-08-14,0.00 ,332.48 ,4.45 
2009-08-15,0.00 ,187.60 ,4.15 
2009-08-16,0.00 ,123.53 ,5.06 
2009-08-17,0.20 ,93.98 ,2.68 
2009-08-18,0.00 ,76.03 ,2.98 
2009-08-19,0.00 ,55.41 ,2.77 
2009-08-20,16.70 ,90.82 ,2.86 
2009-08-21,0.00 ,74.20 ,3.05 
2009-08-22,0.00 ,47.87 ,2.89 
2009-08-23,3.90 ,38.94 ,4.53 
2009-08-24,0.00 ,39.78 ,4.51 
2009-08-25,0.00 ,24.72 ,4.05 
2009-08-26,9.30 ,34.55 ,2.02 
2009-08-27,48.70 ,228.09 ,1.81 
2009-08-28,0.00 ,178.33 ,3.86 
2009-08-29,0.00 ,86.02 ,3.15 
2009-08-30,0.40 ,74.75 ,1.91 
2009-08-31,0.00 ,55.04 ,3.81 
2009-09-01,0.00 ,47.33 ,4.20 
2009-09-02,0.00 ,41.52 ,3.99 
2009-09-03,0.00 ,28.70 ,3.34 
2009-09-04,0.00 ,35.34 ,3.39 
2009-09-05,0.00 ,22.79 ,3.85 
2009-09-06,0.00 ,22.47 ,2.64 
